time,power_state,usb,wlc,battery_voltage,battery_current,battery_temp,battery_soc,battery_soc_latched,pmic_die_temp,wlc_voltage,wlc_current,wlc_die_temp,system_voltage
1753398252.708709,5,USB_connected,WLC_disconnected,3.225,0.000,16.638,0.03,0.00,22.940,0.000,0.000,0.000,4.623
